dp_id	english	marathi	devhali_bhili	src_datapoint_id
323c86fe42c54f08a08262efc38cf13b	kitchen garden	परसबाग	वाडामने खेती	cb20848e2a2c4bb7938e6ec7137f168c
9ec4cfb29a644c4d91c4f31d77ea27e4	kharif crops	खरीप पिके	वोहराती पिके	3a36d3f278f44ec3aaca6612f8df7d1d
af7cb09bd2e54de7a3bad39166d5fa87	jackfruit	फणस	फणस	030fb4c0cebb49ce947d90183402eea4
0cb3f4a70c3f494e817f86b715b19e15	kisan credit card (kcc)	किसान क्रेडिट कार्ड (केसीसी)	किसान क्रेडिट कार्ड	8d5ad806f69d468a94f4a94ec140df98
70c1bb89c27c4e6982f304edc6ce9ac8	krishi vigyan kendra	कृषी विज्ञान केंद्र	कृषि विज्ञान केंद्र	f0f513ea5a3149eeb1cf93d2b0267692
fe919f1334e04649af1fb73f9181451d	grain mill	धान्य गिरणी	धान्य गिरणी	3be669ec9539467c8c185a06a99df9b3
afe3f0f335f1428182c345e80be0ff69	gliricidia	गिरिपुष्प	गिरीपुष्प / उंदिर मा-यों	53ee0ff4d038427ba7562d38f1bd2db8
ac4263fdb2724baab16733dd81c2e238	gilky	घोसाळे	गिल्की	cb7cdb0e86704d56a65dce61a84c3fff
e59273fdafb0410cb7905700ac9db5a8	grain milling	धान्य दळणे	धान्य मिल	d4a32aaee0fc44a98ad25a1f573e4fb5
351e4ca684524f6e9088483c190648bb	grain	धान्य	धान्य	8dc9460a04b44616803a37a0c129f234
29ca821450b24291a9da918dc31dea79	gerbera	जरबेरा	जरबेरा	f17333c763cc470b9fbedb0e83ab202d
d639ba2361e848518958e46338e7145d	grain filling	दाणे भरणे	धान्या पोयना	fb4d2bbd2b294b9081262cf62649b2ec
e772f19ff01e4dfe889ac5fc8c95c30f	godown	गोदाम	गोदाम	7eebd0a06eb440c187f80dfb25035c06
a3452723ad0d467392b1c433ebf8e4e8	grain drying	धान्य सुकवणे	धान्य हुकवूनु	1adc28b01716499c92e7e5ffdaf2b1ab
639a95f34552417b80580878c02ceb09	kvk (krishi vigyan kendra)	केव्हीके (कृषी विज्ञान केंद्र)	कृषि विज्ञान केंद्र	a5c7a0e14dfe4a6fa385d667caab7cb5
cf0f07d5faf5459da35e7440938303f3	giloy	गीलोय	गिलोय	112944ce2a81472bb16ff3c6413bd32a
946000d47ee44414a063842b039c8fe4	grain bags	धान्याच्या पोत्या	धान्या पोता	c551f46d417340b8997737738370b7e7
3b083ca3265b436bbbf8a92e98513f56	lablab bean	वाल	लाबलब बी	405753ec16c44783a3fbb6acfb837829
56d90d73c472488ab5e1dc63b8eb5e10	ginger	आले	आले	fe0b0e918e3e415292337962839e9113
f94ff3ae6a30407eaa3a17a325434e5e	grain borer	धान्य कुरतडणारा कीटक	धान्यामेने भुंगा	7527454556c34ff399cd9123ecb814a5
38169b1f98734e7c8caf57104a25843c	grasshopper	टोळ	टिडो	2a8d26e0fd004bd8a3bdcfff1b397936
6729b9499ca04588af71b47529d5e68a	green fodder	हिरवा चारा	निलो चारो	a4d389c0af814c439f5879151c0be826
c2e981d18f7c4356864fb399ff9a535f	granary	धान्य कोठार	धान्य कोठो	8ee7af46faa9496b88e1bc47ed11168c
8337e9ebd144400082ca24ba2bce6563	grapes	द्राक्ष	द्राक्षे	8f4f292d211f44c9ae6d784154edae4e
68cc3e4433f94080a65702e21259e346	grapes	द्राक्षे	द्राक्षे	77d6411414924cc7988bcd4ce0bcc718
b27c1dcd957e4ec08e437e4b3520bda3	groundnut	भुईमूग	हेंग्या	44f5dd18869c47ee82010c4f3d32f3a5
4c9a8963bd284a60802c2e6fe65f5019	groundnut	भुईमुग	हेंग्या	6ec099fe924c44238126bd3ab9e64a08
84730cc4a1b442188ad5affaa69d71b1	grassy weed	गवत तण	गवताळ खोड	8c28cc2c5771442f982647068d7cd30f
0779acb794e34ac6a46a64c16cab1536	little millet	सांवा	हाना बाजरो	8c037e70726b48599b2b8a76478f1cad
f53dfd5f89a646158498083706d2f64a	light soil	हलकी माती	ओलकी जमीन	fe83e2d86e794e9f8d2aa35dc03c62da
4215a45ab52f48929487652f0748a95d	little millet	सावा	हाना बाजरो	07802520861d400ba3c713164c11da47
ca79da79630847fa82854d4acab00e98	line sowing	ओळीने पेरणी	ओली पद्धत	8494d0a51d1444eb83d5b6d14ea6c911
1c432a6332be434c9a464e4a04938b11	litter	कचरा	कचरा	808cd6f8ccc641dc98734d0538da1fd6
f78a3ecb6e1d430c9f007361fa4b0c28	lentil	मसूर	डाळी	de1e8312764549eab26d753307a30079
ea4aa0f897f14683b44290841c8aa9f2	lime	चुना	चुना	f050553528a649e19c26fe123c884ecf
5150f06fcd6745c08c2b4bfe3ead44fc	light	प्रकाश	उजवाडं	c8109520696c40f7a9aa831d77b579c9
f6dd80e30e9640f78ca23491a8427423	livestock disease	पशुधन रोग	जनावराहा रोग	4e0701f691d8472891b6104682643556
e2355f9ee5ee4629990813c42a5ddefa	livestock	पशुधन	जनावरे	b046d7b21de2473fba52b556d224433d
809f3b96288c469eb64da91f6a76c2db	lotus	कमळ	कमल	9def69065b554117b161cf4eb24a2fd2
c15fae3716324e35b5bb21ed8107bab8	loan for farmers	शेतकऱ्यांसाठी कर्ज	शेतकऱ्यांहा केता कर्ज	fe657e98c6414c9bb3c31924712bb33d
2379c97750094b39be05e667c9c4ec9e	livestock feed	पशुधन खाद्य	जनावराहां चारो	e98fb5005290482fa36dc10276c780f0
53635ee75d48485b8fe5ae848e183383	crop forecasting	पीक अंदाज	पिकांहा अंदाज	6ea0217d9aa047f48c5dec523b9e4e38
ac7aa46ce10440e4aa524e8a2f9da302	crop failure	पीक नुकसान	पीक नुकसान	44603ba504704fe6a26508a4bf527b71
8a4fd4bf4f754c0c9982bb7cf6f2fa5a	crop cutting experiment	पीक कापणी प्रयोग	पीक कातरुलो प्रयोग	bd95c77f24544542aedcfa40af891b30
b06c3863d4444f888e747b501cab398a	crop harvesting	पीक काढणी	पीक काडनूं	3ebf8b632c3f4fa99c4ae09a7c097edb
c352f9931bbb45259d110a59be2d155f	crop flowering	पिक फुलोरा	पिक फुलो	01fb4e9212ce49a988d1e4a04654d8cb
278987cf0d364c999c67ef3c07df5556	crop damage	पीक हानी	पिकां नुकसान	6764f2d6afe245b7b3d8f4885c14b056
7757a2bd2bd24e9b9f90b84f52a14694	crop diseases	पीक रोग	पिकांहा रोग	24dbc71c2b464aae9a3b35501c81c79f
478a687cab5f4e5d85c91601857f33eb	farm pond	शेततळे	खेतामेने तालाव	f64ece9cd4c84765b296d62b4cf73bb7
934efa7a8d2a454a8e54a94eab4bcafb	harrow	वखर	ओल	074504f659404ef7be32c669282a627d
bf9a7503809a438ea848c3a49334795c	hand hoe	खुरपे	आथों	394bf3db3f7e42db96f0fb1b63d7d273
a2a9c571328f47e8a1c769e4cdfa978d	farm to fork	शेतापासून ताटापर्यंत	खेतामेने ताहा ताहा	86b7cb690953423e8c31036fd168422b
13fe16e057154956b207e5049136d5a3	harvest losses	कापणीदरम्यान नुकसान	कापणी नुकसान	bc826796f91440178f54e24f6c582827
2167a2475a934fc0afa68c1f717b6351	farmer helpline	शेतकरी मदत केंद्र	शेतकरी मदत केंद्र	462b45200f354e1586be96fed8a92627
234f5a5d97f242338bbcf244835e56dc	hailstorm damage	गारपिटीमुळे नुकसान	गारपीट नुकसान	066bc1aa7d794f94a97028fd946fb30c
657ce6407d5e4564810662f83a8da408	harvest forecasting	कापणीचा अंदाज	कापणी अंदाज	83402f7d721f4049ab3c2b960d31ec25
b547f22797804d8e85b3a2ddc1b31cfa	farming	शेती करणे	खेती	30eebe242e8d42b2a1d28149dcbdddfa
6c9c7e38623a4890a024a6f1e0d3d1f2	guggul	गुग्गुळ	गुग्गुल	4ce140560fd241f3b272189baf8225c5
d29d63f664a0455f8262c0ea4399fdc4	hand hoeing	हाताने कुदळणे	आथाकी कुलपो	cb0f47e3ae4d47f2870475ae7cd7fb78
251246c43c12484291119911f818af2e	farmer suicides	शेतकरी आत्महत्या	शेतकरी आत्महत्या	e7f3b9e7c51b48a99311d98b2b3456fb
6edc0cccea8843b8af7db57b2e588ecd	farm labor	शेतमजूर	खेती मजूर	ac52f208cae0408c9e2dc1ebb9b95230
92c91ef4d8ee4a6cb0867dc1d64f12c2	harvest timing	कापणीची वेळ	कापणी येळ	34ea1611ee03473ab99f9186ee37b50a
bf4256f5ce2b472b9e8198d253dce393	harvesting loss	कापणी नुकसान	कापणी नुकसान	35287dc08dd74296bdcaf138090fe550
28824e4415324838bf284fe268ae46f6	farmer field school	शेतकरी शेती शाळा	शेतकरी क्षेत्र शाळा	b9fe82f170fd479ea11948a90a2c1bc3
d5d79ca83ec949ee88ccad39c08efba9	farmer	शेतकरी	खेडूत	7117724347cc4fce9dd3bef19c32a93f
bf6e9898703b4abab1cfc0f760a1765c	guava	पेरू	जांबुरखे	61f364aa9a87459a9b7d19f0f8f0411a
5d744dccd2654eee91fd47fa7879d0e7	hairy caterpillar	केसाळ अळी	लोमश ओली	af847b9b7d5842e4b3f36e884bd45bf4
0aee5fae44c54e6ea40ae3130867d23c	farmer producer company (fpc)	शेतकरी उत्पादक कंपनी (एफपीसी)	खेडूत उत्पादक फॅक्टरी	3ab21090c46e422daaa2d772b08e7e63
a267c1b72a9c4baeba6c7f93fcbe10c9	harvest window	कापणीची योग्य वेळ	कापणी वेल	72477e5c3c7e4b37914bbab1a0c13d77
39340bb35f8e444e890666af568eb77c	hand weeding	निंदन	आथाकी नेदनूं	718bd2c39a674560a130e44a4446296b
6b028a8b2811469e89a4d6cbd87a0f32	farm yard manure (fym)	शेणखत	साण्यखत	cc750b7056c14c47a730721519506599
fb0725df19a241a489cc8d872b2afb8a	hail damage	गारपीट नुकसान	गारपीट नुकसान	8f012092dd4f431193ed44baf8ee6112
152bec54eba04b56a17e1150ca59ec67	farmer producer company	शेतकरी उत्पादक कंपनी	खेडूताहा उत्पादन फॅक्टरी	3b2015dba6754744899a700ef85bc3b9
d9fee4efa9c74733aed960813ce9ab42	harrowing	वखरणी	खोडकाडनूं	e191610de52d445b95180c305ccd4a47
f5a9ee0e018840f38f330939fc8e8703	farm loan	शेती कर्ज	खेती कर्ज	0669b0cab5a94aa390eddc86ad7c4a1c
e764963124794762a290188912e8c71d	gypsum	जिप्सम	जिप्सम	c69a42efbe5f44c1bc0acc3153ab738a
9735cfbcc35e46da8a2fb5438ce93def	gulmohar	गुलमोहर	गुलमोहोर	7dcb10b7ac83495f913341fd43ef27b3
ab64c6e7397e4482a0f18b58fec3206a	farmer cooperative	शेतकरी सहकारी संस्था	खेडूत सहकारी	b6c19bf5f1c64d19b232f5f573d03eb6
cebed3c4134e4ea3b45cbf763f18162c	farm soil health	शेत मृदा आरोग्य	खेती जमिनी आरोग्य	9e2d86d2f4fe4bd9b206fa81c7f69a12
232737afe49741c0832dbbdb3fbbf7c8	farm pond	शेत तलाव	खेतामेने तालाव	2ed0633217554db2b6bc567082dad3c5
fc5811f0319b4858b5c5689d919d6b1d	harsingar	पारिजातक	हरसिंगर	500b0a9df89a47dda618192b0c4069f7
11d2a1ef247b4a6f9a77231266f88073	harvest	कापणी	काढणी	8c2713eec273414ba09dc4257c56c86b
39b81b373bc94c0da2b07aab96b0f685	fertilizer application	खत वापर	खत वापर	765fcf9fbab542088356fa6b5ce4c183
0cfdaf6485d34dc29a4cf0d366dd882c	fertilizer application	खत देणे	खत वापर	7c3f30f9ba904355ba6984680f0e4dd5
90729e94c8f54c9c89b6f0ca6ec87a24	heena	मेंदी	मेहदी	d83a0442e0dc450db446b744ae197bb4
dae88c16c94f4f7a8c8f565b496a6341	fertilizer mixing tank	खत मिश्रण टाकी	खत मिलवूनू टाकी	e67dba05a4d443539b469b36cc6a2f46
3e25393ba8c748a4b60a65d2c4f88f84	fertilizer broadcast	खत फेकणे	खत टाकनू	69bf6af319fe484d8d13d161d4d2226e
32e3a9aa637c40ff8579c52e387f013c	herbicide	तणनाशक	खोड मारूलो दावो	b2a9dc4dc1644b059ab669db99130a60
346c94e2fccf43afa1c6ab128028050f	harvesting machine	कापणी यंत्र	कापणी यंत्र	3dc9f181db864dd79fa428f243b0b9d3
61b4f2eb68c44bc6b6b51a2e602feb5f	fertilizer application timing	खत वापरण्याची वेळ	खत देवनु येळ	f7c34a7cc8244f07bd59d9e2d96ea858
c5de548531354d0a80daa68546d8640c	head bugs and caterpillars	कणसावरील ढेकणे व अळया	डोक्यावने किडे आन ओली	8e7ed1a8054a4a38b1dedd6de7bea3b9
f27f5554642245aca99a19a85c0f615a	fenugreek	मेथी	मेथी	aa8c940443e44bbaab7ec66343f2130e
22b11fc0948c49129b06450790055e65	harvesting techniques	कापणी तंत्र	काडनू तंत्र	1e350bdba6db46b899ee0d82c0c88490
dd442595a87c4982845c2c8735f16ce7	fenugreek seed	मेथी बियाणे	मेथी बियारो	1a6afb726edf4ef59e8f0088f3791ace
35390f8bec6f4e55a818ed73a8fa787a	feed and fodder	खाद्य आणि चारा	खावनु आन चारो	a81c073fcc5144e4a601bc3eaf8c1d45
b05a2b5f665944a28e0eb9581ec3014b	fertilizer	खत	खत	7490799810dc4c0986d88b2eee74aa61
ed52ff42b4ce48deba880c4894fc8ad7	flower initiation	फूल येण्याची सुरुवात	फुलांहा सुरुवात	1b6edb1fe5844046849e68870b56ba43
966e6400d298450bacc733f10c3b7bff	field mapping	शेत नकाशा	खेताहा नकाशो	4906ab11fa004eb89730a15dbe3a7366
4390d412d23b4650929faf731880a0a5	field pea	वाटाणा	खेतामेने वाटाणा	7e807789c0d948859a57158826983d7a
ceb7dc2b1f0c450b81e044dd60b50c52	field crop	शेत पीक	खेती पिक	8e74aaba16a04235aa1c11b155b91c92
4bb22cbd9606491290b02bc4456c5eb2	fertilizer types	खत प्रकार	खता प्रकार	6ebe1039f80b41a2a81bc143d377c1ec
76dc4b9cf64e44e787bf78675e96c092	field	शेत	खेतो	da36a3171494420e9c88c4e475165da0
9bcf3d17cfd749ad9529486efbd14116	flour mill	पिठाची गिरणी	नोटा मिल	9b5b9e4f5e5945ec98596859d0fb126c
d3abd791dba844998767fe1ab4ad4ee4	fodder crop	चारा पीक	चारा पिक	26ce6c6dedbf4b7ea933350f779ec02d
d6b5ce1a94404844bc59058ff8868e93	floriculture	फुलशेती	फुलांहा खेती	916ce9ec74874e9ba21e2eadbedde484
ccf77111abe743b5877cefe7e607e984	flat bed method	सपाट गादी वाफा पद्धत	सपाट वाफा पद्धत	cf0d5001ec16496cbc0b3991ea55f076
1f9758ad3afc4282a738f90eae210839	flood irrigation	पटपाणी	पाटाम पाई देवनू	5169b70523f145cd88ac4ebddccfc1d1
053700e1fa4347fa8c760186481a4c9f	fodder	चारा	चारों	577b6726436d4ecdbcd3f10a3ec44a56
dbb7830841794fb093078835bec479d6	fig	अंजीर	अंजीर	af0953e98f08486babbbed1d98c6630f
1549c1165aa0453e8b0c6f0dabb4666e	finger millet	नाचणी	नागली	9a28c98e6b674e3e886461f716019050
6e5945f622f74500881f1987fb88fd7d	fodder chopper	चारा कुट्टी यंत्र	चारा कातरुलो मशीन	ac049604bc7345478edb9df55bab03b0
4dc47a9b58684d82bc540da702466931	floret	पुष्पक	फुल	579ad5249392443595ea49d7fefd685d
3e12a605837a458382214e3824e0b576	flood	पूर	खाड़ी	268b49af259a4bda8b24252323eb5ec1
0dea68040fd84643874915e866e2a217	fungicides	बुरशीनाशके	बुरशीनाशक	37df77885ecf4e16b967835c48bb2b8e
1b242baf4ad14f42a97c678b992acbbc	garlic aphid	लसूण मावा कीटक	लसणी मावा	edb61e7530e046c7b79856a3efa54fbc
496fb4c9901e48b9a18f6af198762355	forage crops	चारा पिके	चारा पिक	f780eaee3f5244b5952d313c5ab65090
